name,site,phone_number,full_address,street,city,state,postal_code,review_count,review_stars,working_hours,latitude,longitude,source_url
BushBox NYC,http://www.bushboxnyc.com/,+1 646 875 3143,"1444 DeKalb Ave, Brooklyn, NY 11237",1444 DeKalb Ave,Brooklyn,NY,11237,29,5,"{""Friday"":""6 AM–9 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""6 AM–8 PM"",""Sunday"":""Closed"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",40.7007228,-73.9224724,"https://www.google.com/maps/place/BushBox+NYC/@40.7550867,-73.9553823,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c25d78e4ea9323:0x6156ba27ea1d357b!8m2!3d40.7007228!4d-73.9224724!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBDmZpdG5lc3NfY2VudGVymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5HZURobWRUTjNSUkFCqgFXEAEqEiIOYm94aW5nIGNsYXNzZXMoADIfEAEiG9V-tnotCyRoK0Y1fCyAbLikmJ3xeVlOu0EQrDIeEAIiGmJveGluZyBjbGFzc2VzIGluIG5ldyB5b3Jr4AEA-gEFCNwBEEI!16s%2Fg%2F11sn8dzgnn?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
The Last Round,http://lastroundnyc.com/,+1 646 216 6801,"115 W 30th St, New York, NY 10001",115 W 30th St,New York,NY,10001,123,5,"{""Friday"":""6 AM–9 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""8 AM–3 PM"",""Sunday"":""9 AM–2 PM"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",40.7477249,-73.9903851,"https://www.google.com/maps/place/The+Last+Round/@40.7550867,-73.9553823,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c259bd40ed5cf9:0xd1858c7f311be2a5!8m2!3d40.7477249!4d-73.9903851!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUTJlbVl5U1ZoM0VBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBAg8EDA!16s%2Fg%2F11n7tbplgj?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Church Street Boxing Gym,http://www.csboxinggym.com/,+1 646 368 9260,"153 W 29th St, New York, NY 10001",153 W 29th St,New York,NY,10001,54,4.6,"{""Friday"":""6 AM–9 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""9 AM–2 PM"",""Sunday"":""9 AM–1 PM"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",40.747634,-73.9919488,"https://www.google.com/maps/place/Church+Street+Boxing+Gym/@40.7550867,-73.9553823,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c259ed0637687f:0x4d5050128039172a!8m2!3d40.747634!4d-73.9919488!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMmt4YWxKVVVYZGtNMUY0VkZWMGJGb3diSFppTUhCc1YxaHdUbHBYWXhBQqoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBQi7ARA8!16s%2Fg%2F11h7733zb_?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
H.T.D Boxing Gym - Seaport,https://linktr.ee/htdseaport,+1 917 409 3217,"10 Fulton St, New York, NY 10038",10 Fulton St,New York,NY,10038,43,4.8,"{""Friday"":""6 AM–6:30 PM"",""Monday"":""6 AM–8:30 PM"",""Saturday"":""9 AM–2 PM"",""Sunday"":""9–10 AM"",""Thursday"":""6 AM–8:30 PM"",""Tuesday"":""6 AM–8:30 PM"",""Wednesday"":""6 AM–8:30 PM""}",40.7064968,-74.0035477,"https://www.google.com/maps/place/H.T.D+Boxing+Gym+-+Seaport/@40.7550867,-73.9553823,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c25bd2bb79788f:0xa2b118687927110f!8m2!3d40.7064968!4d-74.0035477!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnRiVXBZVGxaM0VBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBQiKARA0!16s%2Fg%2F11pv5swq8p?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Hudson Boxing Gym,https://www.hudsonboxinggym.com/,+1 646 241 1506,"333 Church St FL 2, New York, NY 10013",333 Church St FL 2,New York,NY,10013,251,5,"{""Friday"":""7 AM–8 PM"",""Monday"":""7 AM–8 PM"",""Saturday"":""8 AM–4:30 PM"",""Sunday"":""10 AM–8 PM"",""Thursday"":""7 AM–8 PM"",""Tuesday"":""7 AM–8 PM"",""Wednesday"":""7 AM–8 PM""}",40.720264,-74.003506,"https://www.google.com/maps/place/Hudson+Boxing+Gym/@40.7550867,-73.9553823,12z/data=!3m1!5s0x89c2598bfe567f17:0x48e1d261b6722cf9!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c2592fd932c769:0x8a079779c9f08a65!8m2!3d40.720264!4d-74.003506!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmlPVkJMTkZkM0VBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBAg4EEw!16s%2Fg%2F11fmp9pnn3?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
BOUT Boxing LIC,http://boutboxingusa.com/,+1 516 801 4769,"10-93 Jackson Ave, Long Island City, NY 11101",10-93 Jackson Ave,Long Island City,NY,11101,35,4.8,"{""Friday"":""6:30 AM–9 PM"",""Monday"":""6:30 AM–9 PM"",""Saturday"":""6:30 AM–9 PM"",""Sunday"":""6:30 AM–9 PM"",""Thursday"":""6:30 AM–9 PM"",""Tuesday"":""6:30 AM–9 PM"",""Wednesday"":""6:30 AM–9 PM""}",40.7432644,-73.9516319,"https://www.google.com/maps/place/BOUT+Boxing+LIC/@40.7432238,-73.951686,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c259aacaa73597:0x9941d77c62ffe6c9!8m2!3d40.7432644!4d-73.9516319!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXlNR1oyTVhwM1JSQUKqAVcQASoSIg5ib3hpbmcgY2xhc3NlcygAMh8QASIb1X62ei0LJGgrRjV8LIBsuKSYnfF5WU67QRCsMh4QAiIaYm94aW5nIGNsYXNzZXMgaW4gbmV3IHlvcmvgAQD6AQUIzwEQOg!16s%2Fg%2F11rhxp3lp9?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Rumble Boxing,https://www.rumbleboxinggym.com/flatironchelsea?utm_source=google&utm_medium=referral&utm_campaign=yext&utm_term=organic,+1 347 486 6135,"146 W 23 St, New York, NY 10011",146 W 23 St,New York,NY,10011,90,4.4,"{""Friday"":""6:30 AM–7:15 PM"",""Monday"":""6:30 AM–8:15 PM"",""Saturday"":""8 AM–4:15 PM"",""Sunday"":""8 AM–4:15 PM"",""Thursday"":""6:30 AM–8:15 PM"",""Tuesday"":""6:30 AM–8:15 PM"",""Wednesday"":""6:30 AM–8:15 PM""}",40.7434269,-73.994593,"https://www.google.com/maps/place/Rumble+Boxing/@40.7432238,-73.951686,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c259a4cb3d2ea5:0x4dc70007f4e6ee14!8m2!3d40.7434269!4d-73.994593!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnlhSE54V1hGblJSQUKqAVcQASoSIg5ib3hpbmcgY2xhc3NlcygAMh8QASIb1X62ei0LJGgrRjV8LIBsuKSYnfF5WU67QRCsMh4QAiIaYm94aW5nIGNsYXNzZXMgaW4gbmV3IHlvcmvgAQD6AQQIOBA-!16s%2Fg%2F11c2q5brz6?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Butch's Boxing & MMA,http://www.ny-mma.com/,+1 646 421 9749,"203-18 35th Ave, Bayside, NY 11361",203-18 35th Ave,Bayside,NY,11361,85,4.9,"{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–9 PM"",""Saturday"":""10 AM–2 PM"",""Sunday"":""9:45 AM–1 PM"",""Thursday"":""10 AM–9 PM"",""Tuesday"":""10 AM–9 PM"",""Wednesday"":""10 AM–9 PM""}",40.7662921,-73.7837639,"https://www.google.com/maps/place/Butch's+Boxing+%26+MMA/@40.7432238,-73.951686,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c28a7807c5183b:0x9226eb63c5f59718!8m2!3d40.7662921!4d-73.7837639!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblRVUkpjMTlJUzNoM1JSQUKqAVcQASoSIg5ib3hpbmcgY2xhc3NlcygAMh8QASIb1X62ei0LJGgrRjV8LIBsuKSYnfF5WU67QRCsMh4QAiIaYm94aW5nIGNsYXNzZXMgaW4gbmV3IHlvcmvgAQD6AQUI6gEQSg!16s%2Fg%2F11b6j0cxfx?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
ORIGINÆ Contemporary Boxing Studio,https://www.originaestudio.com/,+1 646 450 9661,"533 W 23 St, New York, NY 10011",533 W 23 St,New York,NY,10011,71,5,"{""Friday"":""7 AM–12:30 PM"",""Monday"":""Closed"",""Saturday"":""8:30 AM–1 PM"",""Sunday"":""9 AM–12:30 PM"",""Thursday"":""7 AM–1:30 PM"",""Tuesday"":""7 AM–1:30 PM"",""Wednesday"":""7 AM–12:30 PM""}",40.7484442,-74.005218,"https://www.google.com/maps/place/ORIGIN%C3%86+Contemporary+Boxing+Studio/@40.7432238,-73.951686,12z/data=!3m1!5s0x89c259b7f5fa5dfd:0x76affe1f064223bc!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c259ed3a07130b:0x4ea4404c23827dc8!8m2!3d40.7484442!4d-74.005218!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBC2JveGluZ19jbHVimgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xTVc5NVQycFJSUkFCqgFXEAEqEiIOYm94aW5nIGNsYXNzZXMoADIfEAEiG9V-tnotCyRoK0Y1fCyAbLikmJ3xeVlOu0EQrDIeEAIiGmJveGluZyBjbGFzc2VzIGluIG5ldyB5b3Jr4AEA-gEECDAQNg!16s%2Fg%2F11pz956pdb?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Mayweather Boxing + Fitness Tribeca,https://www.mayweather.fitness/tribeca-start-free-class-google-biz?utm_source=GMB,+1 332 378 5556,"97 Reade St, New York, NY 10013",97 Reade St,New York,NY,10013,171,4.9,"{""Friday"":""7 AM–7 PM"",""Monday"":""7 AM–8 PM"",""Saturday"":""9 AM–1 PM"",""Sunday"":""9 AM–1 PM"",""Thursday"":""7 AM–8 PM"",""Tuesday"":""7 AM–8 PM"",""Wednesday"":""7 AM–8 PM""}",40.7155054,-74.0082382,"https://www.google.com/maps/place/Mayweather+Boxing+%2B+Fitness+Tribeca/@40.7432238,-73.951686,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c25b43c5023067:0xc8cecbdcee890c7f!8m2!3d40.7155054!4d-74.0082382!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBA2d5bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSRWEwMHlRVk5SRUFFqgFXEAEqEiIOYm94aW5nIGNsYXNzZXMoADIfEAEiG9V-tnotCyRoK0Y1fCyAbLikmJ3xeVlOu0EQrDIeEAIiGmJveGluZyBjbGFzc2VzIGluIG5ldyB5b3Jr4AEA-gEECBkQRA!16s%2Fg%2F11s7zg9pkc?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
HOT FIT NYC,https://www.hotfitnyc.com/,+1 212 933 4847,"321 E 75th St, New York, NY 10021",321 E 75th St,New York,NY,10021,47,5,"{""Friday"":""6 AM–9 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""8 AM–9 PM"",""Sunday"":""8 AM–9 PM"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",40.7704552,-73.955677,"https://www.google.com/maps/place/HOT+FIT+NYC/@40.7432238,-73.951686,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c259540be06f3d:0x86861e4ebab6fa98!8m2!3d40.7704552!4d-73.955677!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBEHBlcnNvbmFsX3RyYWluZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnRvTmsxVVpHcGFSWEF6VjBVNU0wNXJSVEpYUkVKS1pFVjBUbGd6WXhBQqoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBAgZEC0!16s%2Fg%2F11k6mwry73?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Stray Boxing Clinic,http://strayboxing.com/,,"48 W 119th St, New York, NY 10026",48 W 119th St,New York,NY,10026,14,5,"{""Friday"":""7:30 AM–10:30 PM"",""Monday"":""7:30 AM–11:45 PM"",""Saturday"":""8:30 AM–4 PM"",""Sunday"":""9:30 AM–4 PM"",""Thursday"":""7:30 AM–11:45 PM"",""Tuesday"":""7:30 AM–11:45 PM"",""Wednesday"":""7:30 AM–11:45 PM""}",40.8030722,-73.9467745,"https://www.google.com/maps/place/Stray+Boxing+Clinic/@40.7432238,-73.951686,12z/data=!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c2f788cb6dd9d5:0x6b416332a765475d!8m2!3d40.8030722!4d-73.9467745!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBEHBlcnNvbmFsX3RyYWluZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUTVhMXAyY2tOM0VBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBQj5ARA9!16s%2Fg%2F11ny1tw84t?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Bout Fight Club,http://www.boutfightclub.com/,+1 646 386 7014,"139 Fulton St #133, New York, NY 10038",139 Fulton St #133,New York,NY,10038,69,4.9,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–9 PM"",""Saturday"":""8 AM–2 PM"",""Sunday"":""9 AM–1 PM"",""Thursday"":""6 AM–9 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6 AM–9 PM""}",40.710513,-74.007587,"https://www.google.com/maps/place/Bout+Fight+Club/@40.7432238,-73.951686,12z/data=!3m1!5s0x89c259b94582e4f3:0x2dac8ed6375a8c07!4m10!1m2!2m1!1sboxing+classes+in+new+york!3m6!1s0x89c25bd8316b8657:0x25952d427dcbc0de!8m2!3d40.710513!4d-74.007587!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnBTUzFkdGJGaFJlbXgyVG1wYWQyTkZiREZWUmtaM1RVWmFWMU5zUlJBQqoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBQi6ARBG!16s%2Fg%2F11f5tyy9ls?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Trinity Boxing Club,https://www.trinityboxing.com/,+1 212 374 9393,"20 Vesey St, New York, NY 10007",20 Vesey St,New York,NY,10007,57,4.8,"{""Friday"":""6 AM–8 PM"",""Monday"":""6 AM–8 PM"",""Saturday"":""9 AM–3 PM"",""Sunday"":""Closed"",""Thursday"":""6 AM–8 PM"",""Tuesday"":""6 AM–8 PM"",""Wednesday"":""6 AM–8 PM""}",40.7120278,-74.0094963,"https://www.google.com/maps/place/Trinity+Boxing+Club/@40.7432238,-73.951686,12z/data=!3m1!5s0x89c25a18fe4446d5:0x7cbb2fa39775fa51!4m11!1m3!2m2!1sboxing+classes+in+new+york!6e1!3m6!1s0x89c25a10c097930f:0x695337e5a8b5acbe!8m2!3d40.7120278!4d-74.0094963!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUmlYMXBIV1ZWQkVBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBAghED0!16s%2Fg%2F1tdmqzv5?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
FNT Boxing Club,https://www.fntboxing.com/,+1 347 332 0173,"256 Grand St, Brooklyn, NY 11211",256 Grand St Suite 0,Brooklyn,NY,11211,40,5,"{""Friday"":""6:30 AM–9 PM"",""Monday"":""6:30 AM–9 PM"",""Saturday"":""9 AM–1 PM"",""Sunday"":""9 AM–1 PM"",""Thursday"":""6:30 AM–9 PM"",""Tuesday"":""6:30 AM–9 PM"",""Wednesday"":""6:30 AM–9 PM""}",40.7133084,-73.9588281,"https://www.google.com/maps/place/FNT+Boxing+Club/@40.7432238,-73.951686,12z/data=!4m11!1m3!2m2!1sboxing+classes+in+new+york!6e1!3m6!1s0x89c25931058cf941:0xf848c4f9618c03e5!8m2!3d40.7133084!4d-73.9588281!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblRVUkJNRjlJWkZOM0VBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBAhpED8!16s%2Fg%2F11wvyyydsh?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Eastern Queens Boxing Club,http://www.eqbcny.com/,+1 718 776 7464,"219-07 Hempstead Ave, Queens Village, NY 11429",219-07 Hempstead Ave,Queens Village,NY,11429,111,4.4,"{""Friday"":""10 AM–10 PM"",""Monday"":""10 AM–10 PM"",""Saturday"":""9 AM–2 PM"",""Sunday"":""9 AM–2 PM"",""Thursday"":""10 AM–10 PM"",""Tuesday"":""10 AM–10 PM"",""Wednesday"":""10 AM–10 PM""}",40.7131677,-73.7345392,"https://www.google.com/maps/place/Eastern+Queens+Boxing+Club/@40.7432238,-73.951686,12z/data=!4m11!1m3!2m2!1sboxing+classes+in+new+york!6e1!3m6!1s0x89c26220a8e7249b:0xe594769f692865b!8m2!3d40.7131677!4d-73.7345392!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXRhMDVQVmxSUkVBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBAhREEo!16s%2Fg%2F1hc15m46z?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
HAVEN Boxing,https://havenboxing.com/,,"65 Scholes St, Brooklyn, NY 11206",65 Scholes St,Brooklyn,NY,11206,42,4.6,"{""Friday"":""12–5 PM"",""Monday"":""12–8 PM"",""Saturday"":""10 AM–2 PM"",""Sunday"":""Closed"",""Thursday"":""12–8 PM"",""Tuesday"":""12–8 PM"",""Wednesday"":""12–8 PM""}",40.7085886,-73.947581,"https://www.google.com/maps/place/HAVEN+Boxing/@40.7432238,-73.951686,12z/data=!4m11!1m3!2m2!1sboxing+classes+in+new+york!6e1!3m6!1s0x89c25b43bb4da73d:0x1af0fa647b11f0bc!8m2!3d40.7085886!4d-73.947581!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBA2d5bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNek56ZzNjVlIzRUFFqgFXEAEqEiIOYm94aW5nIGNsYXNzZXMoADIfEAEiG9V-tnotCyRoK0Y1fCyAbLikmJ3xeVlOu0EQrDIeEAIiGmJveGluZyBjbGFzc2VzIGluIG5ldyB5b3Jr4AEA-gEFCLkBEEI!16s%2Fg%2F11khsnt_vb?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
BoxWithSimmy,https://www.boxwithsimmy.com/,+1 347 493 5613,"Gloveworx Gym, 185 Greenwich St Suite LL 3001, New York, NY 10007",185 Greenwich St Suite LL 3001,New York,NY,10007,48,4.9,"{""Friday"":""7 AM–8 PM"",""Monday"":""7 AM–8 PM"",""Saturday"":""8 AM–3 PM"",""Sunday"":""8 AM–3 PM"",""Thursday"":""7 AM–8 PM"",""Tuesday"":""7 AM–8 PM"",""Wednesday"":""7 AM–8 PM""}",40.7115663,-74.0114261,"https://www.google.com/maps/place/BoxWithSimmy/@40.7432238,-73.951686,12z/data=!3m1!5s0x89c25a19f1335beb:0xad0170a731cdc4b0!4m11!1m3!2m2!1sboxing+classes+in+new+york!6e1!3m6!1s0x89c25d726fed0e7f:0x949712bf8dee052a!8m2!3d40.7115663!4d-74.0114261!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBGHBoeXNpY2FsX2ZpdG5lc3NfcHJvZ3JhbZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOcUxXWnRkWFozUlJBQqoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBQilBBBG!16s%2Fg%2F11p128csfl?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
Church Street Boxing Gym,https://www.csboxinggym.com/,+1 347 396 5484,"29-28 41st Ave, Queens, NY 11101",29-28 41st Ave,Queens,NY,11101,22,4.7,"{""Friday"":""6 AM–1 PM"",""Monday"":""6 AM–1 PM"",""Saturday"":""9 AM–2 PM"",""Sunday"":""9 AM–1 PM"",""Thursday"":""6 AM–1 PM"",""Tuesday"":""6 AM–1 PM"",""Wednesday"":""6 AM–1 PM""}",40.7503225,-73.9367251,"https://www.google.com/maps/place/Church+Street+Boxing+Gym/@40.7432238,-73.951686,12z/data=!4m11!1m3!2m2!1sboxing+classes+in+new+york!6e1!3m6!1s0x89c259ed4136f003:0xfa999e1248814e8c!8m2!3d40.7503225!4d-73.9367251!15sChpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya1ocIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya5IBCmJveGluZ19neW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTk1hV0Z4UjA1UkVBRaoBVxABKhIiDmJveGluZyBjbGFzc2VzKAAyHxABIhvVfrZ6LQskaCtGNXwsgGy4pJid8XlZTrtBEKwyHhACIhpib3hpbmcgY2xhc3NlcyBpbiBuZXcgeW9ya-ABAPoBBQjLARA9!16s%2Fg%2F11kr_5lm3j?entry=ttu&g_ep=EgoyMDI1MDkxMC4wIKXMDSoASAFQAw%3D%3D"
